Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
1600981200.0,2020-09-24 09-PM,ETHUSD,345.66,347.19,344.75,345.9,1406.83,487003.52
1600977600.0,2020-09-24 08-PM,ETHUSD,345.89,347.69,345.44,345.66,1822.23,631482.02
1600974000.0,2020-09-24 07-PM,ETHUSD,344.12,346.43,343.52,345.89,1644.96,567521.49
1600970400.0,2020-09-24 06-PM,ETHUSD,346.33,348.31,344.12,344.12,2705.49,936314.36
1600966800.0,2020-09-24 05-PM,ETHUSD,346.5,348.68,345.36,346.33,3378.23,1170369.04
1600963200.0,2020-09-24 04-PM,ETHUSD,344.4,349,343.3,346.5,7505.79,2601155.14
1600959600.0,2020-09-24 03-PM,ETHUSD,337.56,345,336.99,344.4,7369.23,2519959.52
1600956000.0,2020-09-24 02-PM,ETHUSD,336.81,339.17,336,337.56,2114.06,713341.31
1600952400.0,2020-09-24 01-PM,ETHUSD,335.39,337.39,333.1,336.81,4167.12,1398547.98
1600948800.0,2020-09-24 12-PM,ETHUSD,338.24,339.3,334.51,335.39,3455.58,1163722.65
1600945200.0,2020-09-24 11-AM,ETHUSD,332.96,340.79,332.4,338.24,12639.08,4262842.07
1600941600.0,2020-09-24 10-AM,ETHUSD,328.43,333.6,327.91,332.96,4333.68,1430989.61
1600938000.0,2020-09-24 09-AM,ETHUSD,326.05,329.4,324.56,328.43,2421.31,789243.55
1600934400.0,2020-09-24 08-AM,ETHUSD,327.84,329.34,326.01,326.05,3011.24,987437.72
1600930800.0,2020-09-24 07-AM,ETHUSD,324,328.92,323.95,327.84,2832.49,926027.95
1600927200.0,2020-09-24 06-AM,ETHUSD,324.88,326.24,323.32,324,2064.28,669830.08
1600923600.0,2020-09-24 05-AM,ETHUSD,323.8,325,323.76,324.88,667.45,216438.17
1600920000.0,2020-09-24 04-AM,ETHUSD,324.61,326.4,323.68,323.8,1388.9,451385.93
1600916400.0,2020-09-24 03-AM,ETHUSD,323.52,325.8,323.52,324.61,1134.67,368432.59
1600912800.0,2020-09-24 02-AM,ETHUSD,323.59,326.36,323,323.52,3151.26,1020525.08
1600909200.0,2020-09-24 01-AM,ETHUSD,322.72,324.82,321.95,323.59,2903.61,938374.48
1600905600.0,2020-09-24 12-AM,ETHUSD,320.12,323.56,317,322.72,7569.48,2433744.6
1600902000.0,2020-09-23 11-PM,ETHUSD,323.67,323.79,318.41,320.12,2690.65,862634.7
1600898400.0,2020-09-23 10-PM,ETHUSD,322.53,323.98,320.88,323.67,1678.39,541103.24
1600894800.0,2020-09-23 09-PM,ETHUSD,322.9,326.7,320.23,322.53,7792.51,2516552.45
1600891200.0,2020-09-23 08-PM,ETHUSD,327.3,329.14,313.42,322.9,23803.75,7668197.43
1600887600.0,2020-09-23 07-PM,ETHUSD,335.1,335.43,325.48,327.3,15337.74,5041604.9
1600884000.0,2020-09-23 06-PM,ETHUSD,338,338.06,334.5,335.1,6904.68,2320600.64
1600880400.0,2020-09-23 05-PM,ETHUSD,339.57,341.06,338,338,2953.44,1003036.98
1600876800.0,2020-09-23 04-PM,ETHUSD,338.54,340.11,338.22,339.57,1114.61,378002.79
1600873200.0,2020-09-23 03-PM,ETHUSD,339.01,339.9,337.53,338.54,2361.84,800056.47
1600869600.0,2020-09-23 02-PM,ETHUSD,341.4,341.4,339,339.01,1589.23,540411.71
1600866000.0,2020-09-23 01-PM,ETHUSD,340.84,343.13,340.43,341.4,4832.28,1652569.45
1600862400.0,2020-09-23 12-PM,ETHUSD,338.78,342.08,337.61,340.84,1229.73,417638.67
1600858800.0,2020-09-23 11-AM,ETHUSD,339.16,340.91,338.64,338.78,2758.04,936760.63
1600855200.0,2020-09-23 10-AM,ETHUSD,339.07,339.16,338,339.16,924.61,312679.58
1600851600.0,2020-09-23 09-AM,ETHUSD,336.38,339.25,335.99,339.07,3808.49,1284638.03
1600848000.0,2020-09-23 08-AM,ETHUSD,335.84,337.03,334.57,336.38,1140.76,383034.45
1600844400.0,2020-09-23 07-AM,ETHUSD,338.24,338.67,332.51,335.84,5831.32,1953406.22
1600840800.0,2020-09-23 06-AM,ETHUSD,340.48,340.69,337.42,338.24,3913.21,1324401.18
1600837200.0,2020-09-23 05-AM,ETHUSD,339.78,341.68,338.4,340.48,2148.63,729705.98
1600833600.0,2020-09-23 04-AM,ETHUSD,341.07,341.41,338.77,339.78,5413.46,1841043.98
1600830000.0,2020-09-23 03-AM,ETHUSD,343.49,343.5,340.82,341.07,688.04,235359.53
1600826400.0,2020-09-23 02-AM,ETHUSD,343.5,344.34,342.9,343.49,368.66,126550.58
1600822800.0,2020-09-23 01-AM,ETHUSD,342.54,343.55,342.15,343.5,847.83,290636.17
1600819200.0,2020-09-23 12-AM,ETHUSD,344.18,344.5,342.15,342.54,1753.68,601709.08
1600815600.0,2020-09-22 11-PM,ETHUSD,343.36,344.27,342.44,344.18,468.69,161038.51
1600812000.0,2020-09-22 10-PM,ETHUSD,346.56,346.73,343.21,343.36,996.34,344095.33
1600808400.0,2020-09-22 09-PM,ETHUSD,344.85,346.9,340.99,346.56,6940.03,2397936.09
1600804800.0,2020-09-22 08-PM,ETHUSD,343.83,345.55,343.34,344.85,1485.15,511898.53
1600801200.0,2020-09-22 07-PM,ETHUSD,343.08,343.92,342.46,343.83,1095.44,375828.02
1600797600.0,2020-09-22 06-PM,ETHUSD,343.82,344.29,342.61,343.08,1016.99,349087.15
1600794000.0,2020-09-22 05-PM,ETHUSD,341.13,343.82,340.77,343.82,1433.13,490683.27
1600790400.0,2020-09-22 04-PM,ETHUSD,341.43,343.36,340.93,341.13,1856.15,635150.61
1600786800.0,2020-09-22 03-PM,ETHUSD,339.61,342.68,338.52,341.43,3006.07,1025647.14
1600783200.0,2020-09-22 02-PM,ETHUSD,340.98,343.34,339.61,339.61,1886.79,644769.04
1600779600.0,2020-09-22 01-PM,ETHUSD,342,344.4,340.98,340.98,1551.6,531564.43
1600776000.0,2020-09-22 12-PM,ETHUSD,339.6,342.84,336.64,342,3482.91,1184795.47
1600772400.0,2020-09-22 11-AM,ETHUSD,340.9,342.26,339.6,339.6,381.96,130294.13
1600768800.0,2020-09-22 10-AM,ETHUSD,340.31,341.88,339.6,340.9,775.11,264176.68
1600765200.0,2020-09-22 09-AM,ETHUSD,341.7,342.89,339.95,340.31,2862.84,978614.64
1600761600.0,2020-09-22 08-AM,ETHUSD,336.07,341.86,336,341.7,1926.72,654065.74
1600758000.0,2020-09-22 07-AM,ETHUSD,342,343.65,335.33,336.07,7169.04,2422765.82
1600754400.0,2020-09-22 06-AM,ETHUSD,344.11,346.26,340.95,342,4319.9,1479715.69
1600750800.0,2020-09-22 05-AM,ETHUSD,344.09,345,343.24,344.11,496.38,170989.94
1600747200.0,2020-09-22 04-AM,ETHUSD,342.9,346.42,342.9,344.09,999.46,344534.16
1600743600.0,2020-09-22 03-AM,ETHUSD,344.64,345.22,342.08,342.9,1394.06,478993.24
1600740000.0,2020-09-22 02-AM,ETHUSD,342.32,344.64,341.32,344.64,1592.01,545126.15
1600736400.0,2020-09-22 01-AM,ETHUSD,342.36,343.23,339.99,342.32,1358.56,463715.99
1600732800.0,2020-09-22 12-AM,ETHUSD,339.87,345.17,337.63,342.36,3748.44,1281901.71
1600729200.0,2020-09-21 11-PM,ETHUSD,344.45,345,339.33,339.87,3169.24,1085370.84
1600725600.0,2020-09-21 10-PM,ETHUSD,348.31,348.31,344.28,344.45,2295.59,794961.07
1600722000.0,2020-09-21 09-PM,ETHUSD,346.4,349.5,345.9,348.31,3909.92,1359734.09
1600718400.0,2020-09-21 08-PM,ETHUSD,345.02,349.37,344.7,346.4,3834.86,1332924.92
1600714800.0,2020-09-21 07-PM,ETHUSD,342.51,345.93,342.28,345.02,2757.27,949869.25
1600711200.0,2020-09-21 06-PM,ETHUSD,341.21,342.51,339.01,342.51,1405.06,478849.93
1600707600.0,2020-09-21 05-PM,ETHUSD,339.11,343.45,338.46,341.21,3570.47,1218714.15
1600704000.0,2020-09-21 04-PM,ETHUSD,340.42,343.2,336.38,339.11,2077.57,706022.93
1600700400.0,2020-09-21 03-PM,ETHUSD,338.25,342.34,336.36,340.42,8972.14,3047287.47
1600696800.0,2020-09-21 02-PM,ETHUSD,345.61,346.2,331,338.25,15964.52,5380668.88
1600693200.0,2020-09-21 01-PM,ETHUSD,345.09,349.55,344.61,345.61,3461.01,1200678.31
1600689600.0,2020-09-21 12-PM,ETHUSD,351.82,352.02,339.23,345.09,12779.54,4408940.84
1600686000.0,2020-09-21 11-AM,ETHUSD,356.14,357.94,348.92,351.82,16779.05,5923328.27
1600682400.0,2020-09-21 10-AM,ETHUSD,358.77,359.4,353.3,356.14,6493.3,2315104.6
1600678800.0,2020-09-21 09-AM,ETHUSD,368.09,368.09,357.2,358.77,6642.33,2406731.76
1600675200.0,2020-09-21 08-AM,ETHUSD,369.91,370.77,365.3,368.09,3619.01,1327536.19
1600671600.0,2020-09-21 07-AM,ETHUSD,373.47,373.75,369.68,369.91,1593.35,592244.36
1600668000.0,2020-09-21 06-AM,ETHUSD,374.28,375.44,372.92,373.47,2319.14,867383.12
1600664400.0,2020-09-21 05-AM,ETHUSD,374.11,374.39,373.31,374.28,1272.61,475602.17
1600660800.0,2020-09-21 04-AM,ETHUSD,374.84,375.59,374.11,374.11,1074.55,402681.85
1600657200.0,2020-09-21 03-AM,ETHUSD,373.6,374.84,372.86,374.84,691.11,258344.48
1600653600.0,2020-09-21 02-AM,ETHUSD,374.4,375,373.42,373.6,850.63,318195.43
1600650000.0,2020-09-21 01-AM,ETHUSD,374.7,376.17,373.8,374.4,1047.95,392602.63
1600646400.0,2020-09-21 12-AM,ETHUSD,371,376.74,368.91,374.7,2685.68,1003073.96
1600642800.0,2020-09-20 11-PM,ETHUSD,369.34,372.25,369.34,371,1177.29,436722.18
1600639200.0,2020-09-20 10-PM,ETHUSD,369.93,370.86,366.28,369.34,2069.27,761168.31
1600635600.0,2020-09-20 09-PM,ETHUSD,369.55,370.5,366.52,369.93,1682.04,619943.96
1600632000.0,2020-09-20 08-PM,ETHUSD,370.97,371.41,368.11,369.55,1752.12,646774.12
1600628400.0,2020-09-20 07-PM,ETHUSD,372.29,373.19,370.5,370.97,400.93,149043.0
1600624800.0,2020-09-20 06-PM,ETHUSD,372.83,372.9,370.82,372.29,678.19,252024.49
1600621200.0,2020-09-20 05-PM,ETHUSD,370.66,373.26,369.96,372.83,4232.89,1574047.97
1600617600.0,2020-09-20 04-PM,ETHUSD,370.81,370.82,365.12,370.66,9984.82,3669107.4
1600614000.0,2020-09-20 03-PM,ETHUSD,372.44,373,370.81,370.81,1465.71,545188.61
1600610400.0,2020-09-20 02-PM,ETHUSD,373.54,373.78,372.29,372.44,916.4,341763.0
1600606800.0,2020-09-20 01-PM,ETHUSD,372.62,374.38,371.07,373.54,1118.42,416898.84
1600603200.0,2020-09-20 12-PM,ETHUSD,379.21,379.25,370,372.62,7316.65,2734194.35
1600599600.0,2020-09-20 11-AM,ETHUSD,380.87,380.87,379.21,379.21,422.94,160614.08
1600596000.0,2020-09-20 10-AM,ETHUSD,380.08,380.99,378.9,380.87,642.48,243867.27
1600592400.0,2020-09-20 09-AM,ETHUSD,380.18,380.4,378,380.08,1684.63,638093.36
1600588800.0,2020-09-20 08-AM,ETHUSD,381.12,381.89,379.8,380.18,300.86,114468.84
1600585200.0,2020-09-20 07-AM,ETHUSD,381.47,381.9,380.86,381.12,285.45,108870.69
1600581600.0,2020-09-20 06-AM,ETHUSD,380.81,381.53,379.95,381.47,655.22,249219.31
1600578000.0,2020-09-20 05-AM,ETHUSD,381.33,381.54,380.4,380.81,556.46,211922.54
1600574400.0,2020-09-20 04-AM,ETHUSD,381.21,381.9,380.71,381.33,701.62,267515.52
1600570800.0,2020-09-20 03-AM,ETHUSD,380.41,381.51,379.6,381.21,455.08,173102.84
1600567200.0,2020-09-20 02-AM,ETHUSD,380.79,381.27,379.89,380.41,633.05,240951.09
1600563600.0,2020-09-20 01-AM,ETHUSD,383.71,383.71,380.52,380.79,1166.02,444875.23
1600560000.0,2020-09-20 12-AM,ETHUSD,385.11,385.11,383.33,383.71,238.65,91609.13
1600556400.0,2020-09-19 11-PM,ETHUSD,384.9,385.5,383.84,385.11,292.84,112717.17
1600552800.0,2020-09-19 10-PM,ETHUSD,385.39,385.39,383.11,384.9,442.08,169858.41
1600549200.0,2020-09-19 09-PM,ETHUSD,386.03,386.03,383.78,385.39,286.16,110094.68
1600545600.0,2020-09-19 08-PM,ETHUSD,384.84,386.03,384.3,386.03,500.29,192688.49
1600542000.0,2020-09-19 07-PM,ETHUSD,384,385.2,383.5,384.84,666.32,256167.81
1600538400.0,2020-09-19 06-PM,ETHUSD,386.2,386.38,381.9,384,1652.85,634223.18
1600534800.0,2020-09-19 05-PM,ETHUSD,384.64,386.34,384.64,386.2,539.25,208115.76
1600531200.0,2020-09-19 04-PM,ETHUSD,384.66,386.6,384.01,384.64,625.62,241059.54
1600527600.0,2020-09-19 03-PM,ETHUSD,385.2,385.38,383.66,384.66,755.09,290425.08
1600524000.0,2020-09-19 02-PM,ETHUSD,385.77,385.8,384.44,385.2,818.98,315250.11
1600520400.0,2020-09-19 01-PM,ETHUSD,385.16,386.24,384.21,385.77,411.67,158559.55
1600516800.0,2020-09-19 12-PM,ETHUSD,387.28,388.41,383.75,385.16,1168.55,451208.08
1600513200.0,2020-09-19 11-AM,ETHUSD,381.71,387.59,381.62,387.28,2505.6,962277.11
1600509600.0,2020-09-19 10-AM,ETHUSD,380,381.71,379.42,381.71,338.7,128750.77
1600506000.0,2020-09-19 09-AM,ETHUSD,379.78,380.52,379.48,380,293.96,111722.01
1600502400.0,2020-09-19 08-AM,ETHUSD,378.01,379.78,377.31,379.78,1445.08,546468.65
1600498800.0,2020-09-19 07-AM,ETHUSD,380.7,381,378,378.01,1291.83,489275.97
1600495200.0,2020-09-19 06-AM,ETHUSD,379.29,380.86,378.9,380.7,760.08,288834.1
1600491600.0,2020-09-19 05-AM,ETHUSD,382.49,382.5,378.6,379.29,1266.47,481691.27
1600488000.0,2020-09-19 04-AM,ETHUSD,382.92,382.95,380.26,382.49,1609.27,613199.28
1600484400.0,2020-09-19 03-AM,ETHUSD,384,384.11,381.96,382.92,873.62,334479.79
1600480800.0,2020-09-19 02-AM,ETHUSD,382.46,384,382.46,384,425.22,162986.45
1600477200.0,2020-09-19 01-AM,ETHUSD,383.64,383.73,381.61,382.46,393.03,150349.36
1600473600.0,2020-09-19 12-AM,ETHUSD,384.45,385.35,382.72,383.64,902.0,346582.42
1600470000.0,2020-09-18 11-PM,ETHUSD,383.7,384.54,380.4,384.45,1628.04,622480.48
1600466400.0,2020-09-18 10-PM,ETHUSD,382.26,384.55,382.17,383.7,569.07,218128.09
1600462800.0,2020-09-18 09-PM,ETHUSD,380.35,382.5,380.01,382.26,642.96,245079.46
1600459200.0,2020-09-18 08-PM,ETHUSD,379.19,383.06,378.51,380.35,4099.49,1561738.88
1600455600.0,2020-09-18 07-PM,ETHUSD,379.86,379.86,376.81,379.19,3961.86,1499710.95
1600452000.0,2020-09-18 06-PM,ETHUSD,376.96,379.86,375.66,379.86,2786.81,1053961.83
1600448400.0,2020-09-18 05-PM,ETHUSD,382.49,383.61,375.77,376.96,5450.05,2058978.7
1600444800.0,2020-09-18 04-PM,ETHUSD,382.46,383.99,380.24,382.49,1895.25,724438.1
1600441200.0,2020-09-18 03-PM,ETHUSD,385.57,385.57,380.03,382.46,4467.65,1706373.82
1600437600.0,2020-09-18 02-PM,ETHUSD,383.05,385.57,383.01,385.57,2658.98,1021822.91
1600434000.0,2020-09-18 01-PM,ETHUSD,386.69,387.13,382.83,383.05,3012.9,1158302.77
1600430400.0,2020-09-18 12-PM,ETHUSD,385.26,386.98,384.7,386.69,1669.72,644343.72
1600426800.0,2020-09-18 11-AM,ETHUSD,385.59,387,385.25,385.26,503.51,194511.64
1600423200.0,2020-09-18 10-AM,ETHUSD,388.18,388.5,385.59,385.59,1180.88,457303.2
1600419600.0,2020-09-18 09-AM,ETHUSD,386.7,388.8,386.7,388.18,1410.75,546956.51
1600416000.0,2020-09-18 08-AM,ETHUSD,386.53,386.7,384.42,386.7,601.94,232225.56
1600412400.0,2020-09-18 07-AM,ETHUSD,388.27,388.27,385.2,386.53,1317.47,509444.64
1600408800.0,2020-09-18 06-AM,ETHUSD,385.3,388.61,384.18,388.27,883.97,341638.3
1600405200.0,2020-09-18 05-AM,ETHUSD,383.4,385.3,382.61,385.3,490.85,188336.0
1600401600.0,2020-09-18 04-AM,ETHUSD,387.36,387.36,382.41,383.4,2830.51,1087026.51
1600398000.0,2020-09-18 03-AM,ETHUSD,387.39,387.58,386.51,387.36,498.05,192729.19
1600394400.0,2020-09-18 02-AM,ETHUSD,386.82,387.73,386.7,387.39,264.98,102576.21
1600390800.0,2020-09-18 01-AM,ETHUSD,387,387.89,385.6,386.82,828.66,320459.16
1600387200.0,2020-09-18 12-AM,ETHUSD,389.39,392.39,386.27,387,2277.45,884497.24
1600383600.0,2020-09-17 11-PM,ETHUSD,387.6,390.28,387.6,389.39,1758.53,684739.34
1600380000.0,2020-09-17 10-PM,ETHUSD,392.63,393.05,386.95,387.6,3907.08,1522009.13
1600376400.0,2020-09-17 09-PM,ETHUSD,392.1,394,392.1,392.63,1524.09,598796.02
1600372800.0,2020-09-17 08-PM,ETHUSD,389.44,394.68,389.44,392.1,5658.29,2218623.19
1600369200.0,2020-09-17 07-PM,ETHUSD,386.71,390.23,386.4,389.44,4653.19,1805845.74
1600365600.0,2020-09-17 06-PM,ETHUSD,381.5,388.59,381.49,386.71,5575.02,2150421.77
1600362000.0,2020-09-17 05-PM,ETHUSD,380.7,382.74,380.65,381.5,1434.51,547384.94
1600358400.0,2020-09-17 04-PM,ETHUSD,380.46,381.3,378.78,380.7,2027.83,770643.69
1600354800.0,2020-09-17 03-PM,ETHUSD,381,383.08,380.06,380.46,1056.07,403112.18
1600351200.0,2020-09-17 02-PM,ETHUSD,380.2,381.8,377.7,381,6460.44,2461975.93
1600347600.0,2020-09-17 01-PM,ETHUSD,377.81,380.7,375.99,380.2,5160.12,1948717.48
1600344000.0,2020-09-17 12-PM,ETHUSD,383.28,383.29,377.26,377.81,2038.33,775376.42
1600340400.0,2020-09-17 11-AM,ETHUSD,380.1,384.2,378.67,383.28,5907.21,2261187.65
1600336800.0,2020-09-17 10-AM,ETHUSD,378.05,380.61,374.55,380.1,1540.2,580003.08
1600333200.0,2020-09-17 09-AM,ETHUSD,378.59,379.2,375.91,378.05,1023.98,386576.71
1600329600.0,2020-09-17 08-AM,ETHUSD,380.13,381.29,378.08,378.59,982.41,372577.61
1600326000.0,2020-09-17 07-AM,ETHUSD,378.99,382.46,378.9,380.13,990.51,377478.17
1600322400.0,2020-09-17 06-AM,ETHUSD,379.57,380.94,377.53,378.99,1849.37,700753.17
1600318800.0,2020-09-17 05-AM,ETHUSD,378.81,381.54,378.01,379.57,1320.83,501995.09
1600315200.0,2020-09-17 04-AM,ETHUSD,376.94,379.38,376.45,378.81,821.57,310453.02
1600311600.0,2020-09-17 03-AM,ETHUSD,380.11,381.44,376.5,376.94,1573.38,595446.5
1600308000.0,2020-09-17 02-AM,ETHUSD,379.5,382.34,375.89,380.11,7502.13,2833675.03
1600304400.0,2020-09-17 01-AM,ETHUSD,378.68,385.02,378.41,379.5,9053.63,3459221.78
1600300800.0,2020-09-17 12-AM,ETHUSD,364.99,381.29,363.29,378.68,9281.89,3478600.29
1600297200.0,2020-09-16 11-PM,ETHUSD,368.22,368.63,364.45,364.99,743.97,272080.74
1600293600.0,2020-09-16 10-PM,ETHUSD,366.64,368.22,364.71,368.22,566.6,207848.55
1600290000.0,2020-09-16 09-PM,ETHUSD,365.74,367.06,364.59,366.64,5638.04,2058446.2
1600286400.0,2020-09-16 08-PM,ETHUSD,365.35,367.05,363.9,365.74,1262.22,460862.14
1600282800.0,2020-09-16 07-PM,ETHUSD,366.33,367.3,365.01,365.35,1625.14,595078.15
1600279200.0,2020-09-16 06-PM,ETHUSD,369.09,370.67,364.83,366.33,6632.29,2438803.5
1600275600.0,2020-09-16 05-PM,ETHUSD,370.43,370.43,367.25,369.09,5319.2,1957379.49
1600272000.0,2020-09-16 04-PM,ETHUSD,370.79,373.78,369.61,370.43,3442.32,1278739.24
1600268400.0,2020-09-16 03-PM,ETHUSD,366.43,371.76,366.16,370.79,2366.84,874537.74
1600264800.0,2020-09-16 02-PM,ETHUSD,367.69,368.62,364.89,366.43,964.1,353135.5
1600261200.0,2020-09-16 01-PM,ETHUSD,367.25,370.49,366.11,367.69,2083.9,767691.49
1600257600.0,2020-09-16 12-PM,ETHUSD,364.68,368,363.37,367.25,3085.7,1131064.36
1600254000.0,2020-09-16 11-AM,ETHUSD,361.95,364.88,361.61,364.68,667.02,242210.98
1600250400.0,2020-09-16 10-AM,ETHUSD,364.28,365.19,361.26,361.95,1408.09,510746.07
1600246800.0,2020-09-16 09-AM,ETHUSD,363.84,364.78,363,364.28,534.61,194355.53
1600243200.0,2020-09-16 08-AM,ETHUSD,365.81,366.8,363.59,363.84,1052.07,384019.46
1600239600.0,2020-09-16 07-AM,ETHUSD,364.48,366.72,362.6,365.81,2839.21,1033747.83
1600236000.0,2020-09-16 06-AM,ETHUSD,362.2,365,360.95,364.48,1274.87,462421.69
1600232400.0,2020-09-16 05-AM,ETHUSD,362.02,363.37,361.36,362.2,3385.55,1226281.54
1600228800.0,2020-09-16 04-AM,ETHUSD,360,362.67,359.1,362.02,6341.04,2294937.36
1600225200.0,2020-09-16 03-AM,ETHUSD,359.51,360,357.01,360,1117.08,400394.45
1600221600.0,2020-09-16 02-AM,ETHUSD,360.36,360.44,356.95,359.51,1424.9,510840.07
1600218000.0,2020-09-16 01-AM,ETHUSD,357.32,361.03,356.12,360.36,6113.72,2191670.84
1600214400.0,2020-09-16 12-AM,ETHUSD,364.09,364.53,355.11,357.32,10887.45,3917152.67
1600210800.0,2020-09-15 11-PM,ETHUSD,364.99,365.14,363.18,364.09,1146.4,417185.05
1600207200.0,2020-09-15 10-PM,ETHUSD,367.8,367.9,364.47,364.99,1122.84,411711.63
1600203600.0,2020-09-15 09-PM,ETHUSD,365.56,368.72,364.12,367.8,1266.81,464287.94
1600200000.0,2020-09-15 08-PM,ETHUSD,364.79,367.02,363.9,365.56,2166.81,792105.43
1600196400.0,2020-09-15 07-PM,ETHUSD,364.32,364.85,362.5,364.79,4565.63,1658974.64
1600192800.0,2020-09-15 06-PM,ETHUSD,368.16,368.98,363.76,364.32,1459.78,534293.42
1600189200.0,2020-09-15 05-PM,ETHUSD,367.82,369.26,366.31,368.16,1270.8,467035.16
1600185600.0,2020-09-15 04-PM,ETHUSD,366.15,367.85,362.81,367.82,2075.36,758384.09
1600182000.0,2020-09-15 03-PM,ETHUSD,364.15,367.4,363.62,366.15,3743.97,1367614.2
1600178400.0,2020-09-15 02-PM,ETHUSD,369.75,371.64,363.14,364.15,5300.54,1948519.93
1600174800.0,2020-09-15 01-PM,ETHUSD,377.29,377.61,369.75,369.75,3397.32,1267295.01
1600171200.0,2020-09-15 12-PM,ETHUSD,377.99,378.59,375.6,377.29,3517.81,1327808.54
1600167600.0,2020-09-15 11-AM,ETHUSD,378.52,378.8,375.59,377.99,9250.44,3490155.93
1600164000.0,2020-09-15 10-AM,ETHUSD,372.11,379.18,370.49,378.52,6446.51,2412077.31
1600160400.0,2020-09-15 09-AM,ETHUSD,370.04,372.5,368.1,372.11,1673.62,620168.93
1600156800.0,2020-09-15 08-AM,ETHUSD,375.5,376.8,368.89,370.04,3364.77,1251050.87
1600153200.0,2020-09-15 07-AM,ETHUSD,374.84,376.86,373.32,375.5,1277.04,478864.97
1600149600.0,2020-09-15 06-AM,ETHUSD,374.44,375.3,372.69,374.84,1747.62,652711.41
1600146000.0,2020-09-15 05-AM,ETHUSD,375,376.2,374,374.44,588.94,221096.76
1600142400.0,2020-09-15 04-AM,ETHUSD,375.9,376.8,373.13,375,2425.66,909918.78
1600138800.0,2020-09-15 03-AM,ETHUSD,378,379.17,375.61,375.9,2247.57,848689.39
1600135200.0,2020-09-15 02-AM,ETHUSD,375.71,382.48,374.33,378,6256.44,2378796.11
